Sample_ID;Date;Treatment;Plant;Repetition_measurment;CH5O+;C3H5O+;C5H7+;C5H9+;C5H11+;C6H9+;C6H11+;C6H13+;C7H9+;C7H11+;C6H11O+;C6H13O+;C6H15O+;C7H7O+;C8H13+;C8H8N+;C10H15+;C10H17+;C8H15O2+;C8H17O2+;C11H17+;C9H11O2+;C11H19+;C8H10NO2+;C10H12O2+;C12H21O2+;C15H25+;C16H27+
T25S2;9/18/2020;induced;25;2;9.7560329;1107.3788;365.0029;1070.7285;85.5048;1063.746;713.6615;35.1371;736.634;374.2211;211.622;55.3197;2.3693;385.27246;325.2549;57.8761;91.4301;197.0199;103.1326;32.7035;17.7443;43.6321;11.7778;2.0287;27.0075;5.5040445;8.6635;3.6360469
T25S2;9/18/2020;induced;25;2;17.541964;1133.4739;365.33;981.6918;82.8148;840.76;682.626;33.7036;693.7366;321.8138;187.2819;46.1233;1.647;375.22632;327.5238;59.4455;90.1024;192.8636;96.7468;23.843;18.7547;34.1268;11.0185;4.9161;24.3365;4.5792661;9.8121;3.1150475
T25S2;9/18/2020;induced;25;2;4.2348166;1125.9661;410.915;1111.51;111.1411;910.2941;695.8561;28.6762;691.9656;314.1475;183.2344;43.834;1.0749;371.32135;351.107;59.3593;70.3402;150.5103;78.0468;21.7015;6.6903;32.8089;11.9313;8.7784;37.1746;4.0675621;4.8515;5.5101433
T25S2;9/18/2020;induced;25;2;13.503072;1144.4252;378.8444;1017.114;115.5585;956.9305;715.1168;28.3791;695.0016;347.2604;191.6429;36.5126;3.528;364.0304;332.4073;63.8098;71.0767;178.3083;97.1477;24.0732;12.8745;34.9721;17.682;10.625;23.2058;6.6807303;17.7024;4.1556396
T25S2;9/18/2020;induced;25;2;9.305542;1048.7202;403.5786;1205.9355;114.6454;1041.454;781.8874;36.7918;769.0201;346.7143;224.7998;36.3708;2.7575;374.6434;347.0662;54.09;84.841;176.4806;102.9368;36.9951;11.9706;28.2422;14.7923;14.0304;15.5103;6.5962696;7.2914;8.8813953
T25S2;9/18/2020;induced;25;2;8.1185703;1104.2711;422.8246;1271.923;86.8175;1121.3677;836.799;39.4797;718.068;346.0488;181.3305;66.3959;2.395;370.63428;387.4738;82.3249;78.4801;185.943;105.9778;27.6994;7.8283;35.5686;16.917;6.1884;18.5469;7.15066;11.2903;7.1854892
T25S2;9/18/2020;induced;25;2;11.468285;1001.4048;401.2087;1110.3717;96.1815;1116.7141;804.7852;37.1675;711.4413;328.2647;220.5438;45.2465;2.477;404.59973;335.0562;77.8465;90.6923;192.3318;119.5192;28.4913;8.6284;38.5726;16.5573;4.4347;23.044;2.7925801;8.7012;3.6931102
T25S2;9/18/2020;induced;25;2;6.3809948;1109.3605;444.7975;1127.7644;102.1598;1034.7961;728.9478;34.9572;709.2917;359.1163;205.3962;43.318;1.3506;375.55383;342.1065;77.3174;85.2959;185.2692;105.6618;31.6734;18.9742;31.3382;20.4939;6.8144;20.5998;4.8401914;9.7193;5.8876982
T25S2;9/18/2020;induced;25;2;10.461135;1142.7332;420.7704;1051.8123;82.8426;996.6638;746.053;24.9698;729.7986;334.7556;192.2517;42.799;6.317;354.51309;333.653;65.5143;93.7913;186.4866;104.8963;40.9967;19.7931;37.0697;15.4631;10.9602;21.2486;8.9159431;11.5052;6.6275043
T25S2;9/18/2020;induced;25;2;11.211396;1031.2164;394.1713;1013.1383;110.4934;950.7996;607.876;26.5711;717.3536;345.6005;214.8725;52.2713;3.8476;421.72775;302.9308;94.6923;88.3163;172.7228;100.4926;35.1239;22.2266;43.3874;5.5539;8.5783;15.28;6.5263848;14.0635;5.9686165
T25S2;9/18/2020;induced;25;2;23.124466;1065.2515;376.5238;938.9416;100.3623;1100.0936;661.4204;44.2894;650.2244;342.7881;174.7691;52.3555;3.1635;365.9104;332.5277;62.6811;65.5775;193.5898;95.1589;28.6302;23.4761;31.7203;12.6999;5.9769;17.0464;5.3760695;12.1577;9.3897181
T25S2;9/18/2020;induced;25;2;6.4395866;1040.3346;401.1661;929.4566;73.4804;928.0638;637.7214;43.3484;725.5153;361.4803;197.67;40.9055;4.6612;360.93936;326.2941;60.3176;87.1575;172.3413;98.319;21.9142;13.6137;35.3649;22.5724;4.2597;15.3998;6.8040428;19.7347;4.4528985
T25S2;9/18/2020;induced;25;2;12.635243;1005.2499;361.3451;1009.5349;111.1528;931.4182;665.8914;35.058;708.317;363.732;225.773;46.7739;1.1338;384.65384;301.5276;68.0056;101.3194;179.3085;107.9284;37.1566;19.3124;46.4266;27.6601;4.2213;15.7454;1.9168727;7.5071;5.4905782
T25S2;9/18/2020;induced;25;2;1.5308129;1120.4884;424.6642;1394.8315;82.894;1037.5654;953.2475;35.6053;671.1044;370.6071;196.1199;67.965;0.3698;385.51654;414.5902;53.1715;115.1798;174.9412;113.4898;24.7229;16.1144;34.3136;14.6491;4.0271;22.9901;4.05756;15.1962;13.559756
T25S2;9/18/2020;induced;25;2;8.9420795;1113.1914;425.9677;1200.9058;105.7995;977.7501;835.426;36.38;695.1338;383.7799;168.5948;41.4378;2.8301;337.98141;391.5416;58.1042;77.8775;154.7081;97.4996;36.7307;26.7388;38.2272;19.424;10.3771;26.5763;14.49462;5.8259;6.7086158
T25S2;9/18/2020;induced;25;2;9.4335604;1029.8888;387.3652;1045.9397;129.5328;888.15;708.2367;31.8738;718.7557;301.7719;174.0516;44.413;0.4175;423.61511;326.5562;63.7225;81.2065;145.5694;113.3646;26.1731;25.3144;46.4116;19.9745;6.1235;18.455;4.8845882;16.156;5.5645351
C26L2;9/18/2020;healthy;26;2;6.584476;982.5172;286.3468;661.2365;53.0422;647.4526;410.501;13.99;676.3278;232.8036;145.9365;39.4527;5.989;358.43692;183.7146;78.0766;65.175;103.8043;69.7243;17.5777;9.4809;37.3327;9.204;4.6582;8.6315;3.3844845;8.7239;3.1357648
C26L2;9/18/2020;healthy;26;2;10.830691;961.3948;314.2212;644.6936;47.3155;646.3605;403.611;21.279;621.8331;253.0212;141.6917;38.234;5.2371;342.41769;197.9477;47.5956;53.8556;77.1543;70.8014;26.9273;17.9563;28.4705;12.3472;16.1942;22.1414;7.4866352;4.7281;2.6666601
C26L2;9/18/2020;healthy;26;2;6.2369833;898.5609;308.8552;755.3932;62.6055;621.8254;443.6599;21.3178;644.3887;215.0003;144.757;51.5398;1.9496;361.82687;198.9203;60.864;76.1013;83.1686;69.868;15.7472;21.7008;27.5547;4.4905;4.6072;9.115;1.3578051;8.6545;2.2135761
C26L2;9/18/2020;healthy;26;2;16.37781;1016.147;316.7241;675.0403;65.9136;675.9435;400.536;23.563;682.8956;259.2269;151.5344;40.051;5.1746;422.08865;149.9263;46.8762;59.037;101.0967;52.4113;20.1511;7.5618;38.1621;5.2561;14.6232;14.9612;13.131186;9.5862;0.47368026
C26L2;9/18/2020;healthy;26;2;10.213558;1045.4806;276.3786;692.9805;56.2361;744.8571;422.8302;23.5875;677.7631;251.3719;164.9295;41.2738;2.771;372.715;195.5841;46.9566;60.4203;77.9507;54.6287;18.7892;9.9904;32.2043;10.3803;4.637;11.7534;2.1568115;4.6746;1.1159266
C26L2;9/18/2020;healthy;26;2;11.327765;997.5727;291.0838;733.6184;66.6752;694.7581;393.5114;18.728;743.5996;223.2378;161.283;41.8515;0;330.47516;187.7114;62.5528;69.2231;103.2093;73.1082;19.7985;6.5138;26.9235;6.3892;8.3551;16.464;2.2746172;4.7879;10.176738
C26L2;9/18/2020;healthy;26;2;22.583626;1084.791;293.3069;692.3971;84.6032;652.4912;412.8347;28.5306;649.2341;240.6792;158.4132;28.9314;5.9189;362.25125;131.9039;35.6941;62.7741;88.568;76.059;29.5789;6.4288;34.0857;9.3176;3.0456;16.9463;2.2941506;10.0753;3.1128919
C26L2;9/18/2020;healthy;26;2;14.781586;1075.2609;296.2794;672.8392;84.7777;652.0822;434.7078;29.3438;655.6793;249.3182;147.5722;63.664;2.6741;390.22037;172.4212;48.9231;55.0432;108.2037;95.5703;28.6707;18.6366;25.0348;9.9035;11.7599;13.7328;5.2195983;5.2648;7.9472966
C26L2;9/18/2020;healthy;26;2;6.4410148;935.1324;346.1739;693.8459;77.7301;597.5976;432.454;24.8285;622.3867;256.4068;140.9994;46.3652;3.1099;383.92691;189.0155;48.7657;63.7455;94.6311;72.4669;30.3572;9.53;32.6947;20.4674;6.8669;8.1035;3.0925286;7.109;3.4844027
C26L2;9/18/2020;healthy;26;2;10.129498;950.4445;275.414;713.1064;61.8977;715.6887;475.053;32.3936;683.7318;241.0192;205.2542;40.6236;4.6357;401.86285;184.8896;60.4353;73.6647;92.8201;92.0835;15.832;9.8371;45.4073;8.4492;10.759;9.9223;7.21559;5.2665;3.8570669
C26L2;9/18/2020;healthy;26;2;13.228634;1092.4662;325.266;723.9622;84.4794;726.8937;435.1747;10.791;725.1378;256.2113;173.4977;35.3109;3.2534;333.3313;172.8802;79.05;74.2648;101.2307;83.1607;22.0236;11.1408;35.1137;15.6654;14.7755;14.9758;4.8563204;3.4299;3.0962427
C26L2;9/18/2020;healthy;26;2;8.4782324;1076.3079;300.0324;772.5753;71.6104;728.9002;445.7322;27.923;669.9685;285.0576;160.3141;33.6046;2.0609;395.31137;184.2504;69.4647;54.7897;83.2648;54.2935;22.1721;10.0065;41.6806;16.104;8.4581;21.3526;3.2094905;6.6297;6.1439042
C26L2;9/18/2020;healthy;26;2;14.794794;937.8712;350.2594;826.3497;68.8523;677.4123;423.5082;33.7199;714.0878;273.6309;138.2403;43.9182;8.2621;356.82239;161.4598;49.6029;67.9464;80.7299;70.9675;18.8515;12.059;52.7387;26.9478;8.8588;12.146;10.066634;13.0035;3.0108206
C26L2;9/18/2020;healthy;26;2;12.460124;1013.9366;349.2726;765.5547;57.6779;691.2673;458.7881;28.4442;728.7192;275.7628;191.3116;31.7765;5.4588;423.25809;185.7476;49.2838;49.0349;97.1136;64.6512;28.3024;9.7042;32.069;9.1373;16.9527;19.561;6.5837193;6.475;1.6242073
C26L2;9/18/2020;healthy;26;2;7.3888764;1032.188;336.7084;744.4723;73.3614;710.1897;451.0287;21.4727;752.2413;288.7256;187.719;39.4203;1.5254;394.81595;168.2086;75.7931;64.2988;97.4833;78.692;27.6681;19.989;33.0671;15.824;3.9275;17.0925;2.882411;10.9775;1.27039
C26L2;9/18/2020;healthy;26;2;6.474812;1000.5218;333.5368;736.2838;70.2815;665.8979;463.2553;34.0744;657.5054;247.9559;178.9869;28.0755;4.1998;333.90326;174.962;43.0703;61.5779;85.4829;83.9415;19.9787;7.2459;35.16;15.6444;2.9132;10.2144;9.9533663;7.8092;6.5812755
C26L2;9/18/2020;healthy;26;2;12.993175;995.3813;316.089;840.7488;73.4743;700.08;435.1028;22.9034;731.068;211.1013;164.1012;45.3528;7.2698;396.6868;164.8421;57.1122;55.5919;103.5144;78.746;30.8963;13.8985;36.3362;17.5556;9.0003;17.2667;3.6548157;9.1479;0.97457427
C26L2;9/18/2020;healthy;26;2;7.4975624;1070.5491;360.8537;789.5883;78.5503;728.3615;470.3954;34.5871;713.4053;260.243;174.6038;42.1259;2.6135;373.00424;183.1788;46.2274;70.3838;97.1218;89.394;20.4592;18.0628;35.6161;5.8925;6.3954;33.5953;7.8482413;8.4147;5.5556736
C26L2;9/18/2020;healthy;26;2;6.983449;1044.1038;325.3377;913.5348;68.7849;677.2346;398.8683;19.7932;651.3368;253.0718;144.5048;41.5747;2.1607;433.4176;234.8395;50.8654;80.6281;101.5622;77.3703;28.5054;7.1435;41.3948;24.3436;8.2341;29.9495;3.6373897;10.7078;3.1946311
C26L2;9/18/2020;healthy;26;2;4.0154047;1091.8657;339.7193;888.0449;80.5898;623.549;435.3287;31.448;663.3563;278.0864;168.9738;38.0253;1.2859;420.16531;219.917;53.8755;81.5087;78.8635;65.411;36.9696;9.9506;27.8009;13.4313;4.738;22.7174;3.0432985;5.5985;1.7421042
C26L2;9/18/2020;healthy;26;2;12.034062;1051.1204;341.8492;852.608;67.5081;616.878;429.5306;27.1259;694.6861;282.1407;138.6164;36.4336;1.2087;358.55743;232.1281;58.9268;50.367;85.4236;76.0128;25.0539;9.2729;32.0613;8.6667;11.4099;26.914;2.9418132;3.253;3.7041373
C26L2;9/18/2020;healthy;26;2;5.3450079;1047.2166;328.2675;835.1986;69.5183;711.6948;411.6194;20.6151;618.7307;271.6259;135.4183;35.3288;3.4575;366.448;236.3027;60.047;51.321;115.2444;84.6389;32.2975;12.3729;34.6629;8.9621;7.9625;19.4652;5.0009665;10.8937;2.898896
C26L2;9/18/2020;healthy;26;2;2.4000475;1005.65;347.8304;872.0232;93.0621;633.5412;442.8178;17.9045;719.0828;269.0869;178.1372;44.0879;1.9224;387.33041;213.3592;55.9708;63.5742;79.8073;76.7495;23.8666;24.3163;28.7699;13.0586;7.8214;29.2127;5.2452497;8.7119;7.2889433
C26L2;9/18/2020;healthy;26;2;9.9789505;1087.5931;354.9994;942.5715;100.9079;736.7297;413.2148;21.1579;626.7436;239.3398;184.1404;49.4002;0.4559;376.16681;220.9674;44.9218;60.8796;87.332;79.0527;22.7541;12.8173;35.6253;9.6626;6.5673;23.7271;7.2301216;6.5059;2.6063972
C26L2;9/18/2020;healthy;26;2;11.944152;1050.4623;318.1799;812.6312;64.4909;745.3843;446.015;19.23;693.9567;241.1931;152.0734;45.2916;3.1545;382.23672;214.7712;58.19;76.5599;109.4502;62.9488;15.2823;17.9022;31.4737;13.9062;12.2812;16.4578;0.69285917;5.6683;3.1921384
T26S2;9/18/2020;induced;26;2;13.414393;1065.2748;320.1909;597.2722;57.9113;571.519;386.2167;24.8515;528.9129;261.9096;131.0558;41.3688;1.7795;349.63278;179.4842;66.188;63.5046;88.0698;66.8121;24.5509;13.6266;38.9929;13.844;16.5868;4.682;3.3496397;10.3276;9.0611897
T26S2;9/18/2020;induced;26;2;5.7659936;1070.707;321.9002;611.5831;53.638;555.1292;387.2753;17.0154;571.0042;280.5817;168.4891;38.9527;3.5673;320.82175;183.207;72.4838;79.8836;103.1317;78.7969;29.7254;11.3903;36.265;12.1881;14.7913;14.8282;0.73023039;2.6978;6.1121063
T26S2;9/18/2020;induced;26;2;1.0354036;1043.3826;309.5989;663.2937;55.3342;620.9164;375.1721;28.6865;585.2174;338.5145;168.2988;28.0893;3.2638;393.33389;164.11;72.0004;73.9802;66.9664;65.2114;17.8888;18.3005;38.3284;3.7113;11.3497;7.7081;0.3779085;6.1969;3.484221
T26S2;9/18/2020;induced;26;2;7.1212997;1091.543;347.4636;597.3896;71.7516;661.4271;384.9796;23.8433;557.2924;242.3373;136.7276;42.5174;6.2831;412.6333;149.6478;66.2245;71.1967;86.6945;80.6589;17.5871;7.7393;23.8313;9.5425;6.3803;12.3545;1.7278132;5.2833;2.5935068
T26S2;9/18/2020;induced;26;2;10.784508;1088.3845;342.2828;627.134;68.8578;612.1079;372.0926;29.3082;601.2205;269.4913;158.7683;43.4101;7.441;347.81378;160.0731;70.9516;76.3519;70.5974;70.5791;18.9197;1.6477;33.147;5.95;20.2134;12.1424;3.561939;8.5435;0.41776618
T26S2;9/18/2020;induced;26;2;6.253191;1109.1672;316.6125;651.7081;57.2951;610.1511;384.5886;32.0712;570.5906;246.9639;186.7517;44.5482;0.1398;371.58463;167.2177;67.9875;71.1708;74.4632;76.4351;16.6364;8.6339;34.4779;9.1875;6.7287;22.696;2.8385496;7.8926;3.9690621
T26S2;9/18/2020;induced;26;2;18.602619;1114.4127;336.7766;628.4514;64.4147;646.531;371.4405;23.0315;617.5999;263.2104;159.0921;34.4182;3.8463;350.55225;195.5265;75.9485;76.2658;95.1155;78.1427;28.7119;9.535;32.9192;10.8361;11.1166;14.4739;4.2373781;6.3766;0.64077365
T26S2;9/18/2020;induced;26;2;26.419912;1059.6339;296.7889;657.0388;73.9251;547.1826;361.8666;20.2569;599.0733;229.6934;138.088;41.4076;6.9042;360.96814;186.3126;71.5077;88.0498;91.6411;87.274;23.1414;6.5865;40.8963;16.9262;5.5248;29.6356;2.1393178;11.5467;0
T26S2;9/18/2020;induced;26;2;5.287755;1115.3839;342.3557;613.9474;65.7784;572.1681;442.4978;21.3879;580.009;265.7037;149.9002;46.766;1.9084;378.1524;172.9914;64.2907;59.4211;104.9731;72.3971;16.4433;9.006;44.4595;10.7813;16.8958;18.4588;3.9672167;5.927;4.2033839
T26S2;9/18/2020;induced;26;2;5.7772112;1134.3511;363.3139;753.5078;76.4921;638.5873;534.691;25.4887;633.6122;280.6895;191.0698;31.4736;2.066;374.85486;248.0743;79.584;52.8418;104.2122;94.6252;16.9416;8.3563;23.8238;18.4684;11.4106;12.0294;7.3140683;7.2799;4.1170559
T26S2;9/18/2020;induced;26;2;7.9650888;1144.8672;344.0522;771.582;52.5318;659.8464;465.6181;34.0871;609.1231;236.4854;184.5216;46.4257;4.7651;372.75696;221.0917;77.0386;56.3867;96.7561;106.2919;25.8733;7.646;27.736;6.5927;12.3024;9.9075;6.3066621;4.2816;2.7858317
T26S2;9/18/2020;induced;26;2;5.205596;1229.1558;320.5973;696.5399;62.8597;709.5778;443.8672;17.5487;588.3713;231.2319;168.5616;32.8279;3.477;392.02771;197.8321;58.3992;78.1992;121.365;98.8588;37.766;6.604;27.5737;10.5657;11.3997;12.6503;2.4267809;6.8427;1.3398511
T26S2;9/18/2020;induced;26;2;7.3657031;1218.4735;366.061;801.983;80.3021;752.866;534.7686;18.4958;586.2485;257.8673;187.7208;46.605;4.6641;352.40567;220.2859;63.3502;87.4315;133.0214;103.7735;22.3067;9.2397;36.5572;10.8864;10.5248;13.663;3.768266;5.4593;4.9958715
T26S2;9/18/2020;induced;26;2;8.5234184;1184.5988;364.0755;793.1816;84.7005;792.9565;516.8719;20.0635;608.2996;311.3701;179.6172;56.8157;4.3114;352.95648;209.5598;62.1385;76.2989;110.7835;92.2116;34.8007;20.3412;43.306;19.0031;14.8518;18.9687;1.3994924;11.4583;1.7626143
T26S2;9/18/2020;induced;26;2;7.3766947;1179.1407;357.7187;791.6919;84.7685;743.0674;479.9934;25.9734;640.9734;295.2276;170.4282;52.2328;5.8065;382.9631;204.6803;67.2108;79.9262;117.9885;97.4872;22.2245;19.163;38.079;8.9974;8.2386;13.6936;4.9743981;6.5676;2.8849993
T26S2;9/18/2020;induced;26;2;5.010973;1191.4537;374.92;766.705;67.063;777.5271;476.8496;34.5787;705.7252;312.4498;194.543;42.3285;2.4106;407.73453;219.175;63.4081;76.5547;159.1244;71.4884;28.3018;9.4163;33.2776;6.5213;8.4598;16.5237;8.0582495;11.2837;0.91990423
T26S2;9/18/2020;induced;26;2;15.412568;1165.4252;316.6514;756.5148;72.4543;805.8654;471.7975;13.6589;670.9811;305.3799;161.7177;48.0213;0.3427;372.19638;215.1327;54.0448;74.5637;192.7336;90.1025;23.2435;13.2174;36.9832;9.043;16.9377;8.3578;3.8249445;18.8056;6.7212749
T26S2;9/18/2020;induced;26;2;4.1959076;1164.574;312.5853;788.4428;76.4597;762.9954;531.1331;19.6034;633.1603;317.1497;176.2227;36.6344;9.556;360.89874;228.607;68.9598;92.9265;143.9537;93.1511;28.5591;16.0977;31.9047;12.1618;4.7618;17.9982;5.6566548;16.2335;2.2344406
T26S2;9/18/2020;induced;26;2;8.7579784;1060.1116;335.4428;732.7714;87.8512;674.7073;456.378;27.1619;708.3861;263.0238;161.8205;46.0558;9.1913;365.53906;209.1954;67.5628;79.2085;122.1359;89.7147;24.0845;20.3496;52.8849;17.9885;11.2904;15.952;3.3267579;14.3019;7.2893691
T26S2;9/18/2020;induced;26;2;10.62215;1163.8481;372.0801;692.3641;63.1087;645.3717;430.1678;10.445;684.6376;300.8752;192.1771;49.1558;3.8956;368.68222;204.6762;64.5584;66.2378;122.6988;93.6123;18.2121;7.123;35.6487;12.4405;10.4478;16.7094;3.5479429;7.6283;2.3675084
T26S2;9/18/2020;induced;26;2;17.963379;1127.3889;340.93;736.0627;77.7287;697.9868;440.294;33.5766;605.5827;268.8363;180.0899;43.8998;0.2918;412.42505;190.0533;68.4285;80.0264;140.4451;87.2562;22.8941;9.5825;34.1396;16.8751;12.4555;21.8596;4.9604745;12.2168;3.8057868
T26S2;9/18/2020;induced;26;2;8.3214493;1150.2366;297.9882;658.4721;52.9495;642.4382;439.4097;19.5416;636.7737;280.7849;163.8853;29.7006;2.7825;352.0976;211.0589;75.9342;90.2613;109.9343;92.0437;12.8444;19.8509;40.6755;10.9628;8.2961;20.3325;5.2128172;17.88;7.3006063
T26S2;9/18/2020;induced;26;2;14.631455;1150.5563;330.8377;670.397;63.2804;724.951;387.522;23.7429;630.1054;290.2198;168.9343;47.8034;1.9729;359.06314;193.0823;57.8609;65.6107;122.1897;90.339;30.2436;10.2456;33.6107;14.0603;2.6328;17.9496;3.3770592;11.8974;2.4729822
T26S2;9/18/2020;induced;26;2;8.1216192;1151.9352;353.3036;747.9422;76.9718;681.9984;438.7549;37.3259;688.0731;262.3335;138.7176;53.7152;3.7091;408.18707;207.3888;67.5887;72.6073;117.5506;73.7207;24.7757;31.1006;40.4257;7.0024;9.3448;10.1842;4.7456412;7.3705;7.4778814
T26S2;9/18/2020;induced;26;2;14.812306;758.4021;242.6659;327.5008;38.3464;550.2954;279.9765;8.8029;362.438;245.442;104.0978;17.9283;0.9901;312.33224;146.4447;61.4825;48.1511;142.3461;65.8343;9.8863;6.5176;24.342;10.4549;13.3227;9.7891;3.5513463;14.5721;1.821604
C27L2;9/18/2020;healthy;27;2;9.5779257;1574.1306;416.1407;975.2964;61.9357;904.9694;650.588;25.7665;785.653;349.2625;191.9616;54.1143;3.3953;394.70416;275.1919;74.5428;96.8494;155.6009;81.5383;25.5867;10.83;44.551;11.3627;13.5298;22.0346;3.053525;8.8843;6.5923181
C27L2;9/18/2020;healthy;27;2;10.278559;1521.3417;465.7218;1120.4186;84.1079;948.8284;687.5459;19.0763;802.3228;336.1819;222.9867;63.2843;7.9051;342.90765;344.1989;69.8722;96.2513;169.7135;88.7911;28.0378;13.6335;37.7534;20.7282;9.8274;34.5085;1.7892292;4.8939;0.3030982
C27L2;9/18/2020;healthy;27;2;12.136234;1652.9395;425.1471;958.1454;72.1224;1056.843;665.7042;46.5127;811.628;363.046;235.1493;48.1042;4.5161;339.92215;320.1178;73.9883;101.7983;220.4958;82.5789;38.0809;8.134;45.0054;19.7011;9.2181;15.8363;4.9143777;9.3293;5.9229655
C27L2;9/18/2020;healthy;27;2;8.2189693;1562.1427;446.0986;922.7155;89.6724;988.133;647.4283;29.8467;813.1928;398.0406;229.2434;55.701;2.9182;391.65192;281.6909;95.1132;103.2351;243.1757;82.9351;22.0471;9.9761;41.4745;11.6924;13.5808;20.4984;2.0803926;15.7205;2.8954289
C27L2;9/18/2020;healthy;27;2;10.54991;1643.3102;457.7645;952.6079;75.1799;1048.1382;636.6627;24.4159;811.9278;435.5998;228.0242;62.093;5.2154;405.25439;277.8118;92.4291;123.2889;186.8523;94.6631;20.1161;17.5357;47.3149;19.6081;10.6004;12.4138;1.1668996;8.8891;2.4592144
C27L2;9/18/2020;healthy;27;2;18.577045;1663.9502;429.7345;979.6874;88.6724;959.7892;717.2174;25.3707;879.0332;377.407;235.4138;52.8336;2.9886;403.91788;310.6108;113.0369;135.0789;201.3087;87.4969;32.6105;21.0604;26.4605;6.4892;14.7756;24.5428;0.95058066;5.5796;6.3764825
C27L2;9/18/2020;healthy;27;2;9.4016209;1813.1906;461.3148;1051.3287;87.4846;1063.7493;685.4662;23.7827;857.7918;424.1215;239.3525;57.5465;1.9141;378.68185;316.9322;93.7415;112.667;181.3941;113.2874;36.7548;18.5567;40.7505;4.2841;14.9923;11.2359;2.9567895;13.3673;4.7091131
C27L2;9/18/2020;healthy;27;2;10.964966;1906.3982;439.7741;969.8459;86.4619;909.2899;750.5939;32.9476;926.4542;397.5102;228.6128;43.1118;4.0299;463.12518;300.4895;100.3312;124.9708;176.2183;119.6262;30.7759;12.5849;33.6413;15.7901;14.8304;28.3587;10.105882;8.0523;4.500926
C27L2;9/18/2020;healthy;27;2;19.817917;1985.873;498.8707;1044.0117;102.4755;995.4396;647.8563;36.7951;953.4536;435.8839;225.4017;69.1411;4.3987;445.68253;334.863;84.4011;114.7834;121.4364;90.0911;22.5649;14.4997;49.1467;11.5884;20.6304;16.1562;4.7814765;6.3092;2.7244916
C27L2;9/18/2020;healthy;27;2;4.124928;2223.3403;539.2829;1439.2684;111.4916;1192.2208;1032.1309;31.4968;961.4237;488.5087;291.3928;69.8539;3.8182;430.1044;548.786;86.4219;130.8487;153.4419;104.059;36.5193;17.2131;66.0954;22.4963;13.9849;23.9926;6.2882662;5.3474;3.4303808
C27L2;9/18/2020;healthy;27;2;12.59749;2175.103;590.9962;1552.8801;95.7164;1226.532;1132.8158;28.8085;1078.2788;469.9739;277.7235;55.5562;3.031;435.46854;541.7798;112.9204;132.8161;177.7305;132.4995;52.0827;14.0936;54.4623;15.8366;9.7389;39.8669;3.3433499;13.6612;2.3849523
C27L2;9/18/2020;healthy;27;2;16.846867;3176.5789;619.2885;1275.1857;121.1273;1271.5201;756.8267;28.7847;1551.4232;859.8238;363.3932;108.8035;6.0192;629.44952;556.8947;110.0249;215.1006;182.5806;144.6805;34.4444;18.3469;83.3311;29.3678;22.4348;34.6648;18.72732;5.1992;5.5009732
C27L2;9/18/2020;healthy;27;2;3.7489634;2813.9414;560.5298;1157.425;122.2908;1256.3541;642.1413;43.9589;1378.532;782.3099;331.4342;99.6087;4.8472;637.5072;466.1976;107.5582;187.3959;168.8927;148.9894;35.0088;16.0299;58.9324;18.3099;15.4655;41.4991;17.531528;9.4277;0.85491544
C27L2;9/18/2020;healthy;27;2;14.40374;2562.4194;510.1932;1197.2531;108.4826;1137.4818;612.4573;33.0531;1271.948;713.698;351.3345;75.6272;10.5977;525.51807;420.5284;93.2382;184.9457;174.1341;139.475;37.6312;32.7299;81.4392;17.7066;18.9648;34.9793;14.79563;7.8096;6.2812557
C27L2;9/18/2020;healthy;27;2;16.280941;2378.5776;499.9405;1146.1172;110.6282;1008.0104;607.5721;29.8559;1225.2217;657.7568;332.1461;67.296;5.5553;571.55444;430.029;94.6053;177.7089;158.4301;135.8416;36.302;14.6314;69.8101;18.3611;7.2221;30.6709;7.2623925;4.7348;3.7272694
C27L2;9/18/2020;healthy;27;2;12.139519;2126.7439;523.9862;1031.5724;128.3931;1117.2515;570.7062;37.6508;1138.2821;597.732;344.0673;72.258;14.9849;536.44116;385.0812;78.593;168.486;126.6099;144.6738;46.844;26.1795;56.9668;16.1803;6.4619;33.6662;12.021966;9.6269;2.12096
C27L2;9/18/2020;healthy;27;2;5.634388;1938.072;537.4586;1035.7382;111.5728;1006.8217;565.1372;30.4088;1040.2596;585.4395;292.3594;72.7367;1.958;486.4494;337.0745;91.1681;155.4447;152.1569;120.293;24.2229;18.5576;62.4138;21.7247;14.3962;25.9653;6.8790464;7.9338;5.9451823
