Sample_ID,Date,Treatment,Plant,Repetition_measurment,Sampling_order_within_day,CH5O+,C3H5O+,C5H7+,C5H9+,C5H11+,C6H9+,C6H11+,C6H13+,C7H9+,C7H11+,C6H11O+,C6H13O+,C6H15O+,C7H7O+,C8H13+,C8H8N+,C10H15+,C10H17+,C8H15O2+,C8H17O2+,C11H17+,C9H11O2+,C11H19+,C8H10NO2+,C10H12O2+,C12H21O2+,C15H25+,C16H27+
Background 3,6/25/2020,background,#N/A,3,14,2.8604944,223.17152,101.68222,361.41788,22.379751,176.8416,227.89616,9.1804028,160.59111,80.610535,35.936054,13.61149,2.9774826,49.260361,176.21883,13.045864,21.211063,32.8969059,40.607521,8.8286219,5.6220226,7.0659528,7.1818595,3.4454522,4.9614339,1.3097963,5.04793496,1.3313518
Background 3,6/25/2020,background,#N/A,3,14,3.3497205,204.3065,94.473343,319.36832,28.953781,165.35893,200.00638,12.120069,147.73102,70.033264,34.091919,19.624157,0.87208474,62.384686,132.01947,9.7185297,15.105303,45.8421493,32.43047,9.8332644,3.724098,5.4393539,4.7624073,7.6471877,3.4188201,0.66613078,2.66733591,4.3539848
Background 3,6/25/2020,background,#N/A,3,14,4.1003428,191.88051,100.17294,281.60556,44.871349,168.55034,150.6758,9.8415546,167.93047,85.163589,42.009823,12.173281,0.35235426,49.136795,116.41196,13.34047,19.285225,36.8276319,28.037651,9.1549549,4.3913646,10.339126,4.8860765,4.8964467,6.1679301,0.023767099,2.43355583,1.4903721
Background 3,6/25/2020,background,#N/A,3,14,3.1180816,199.37723,97.254669,352.75354,31.173319,185.1356,207.37703,12.938935,143.54851,68.457733,38.055145,16.609165,0.49405646,44.309799,151.40315,8.4508562,10.644541,39.1635712,34.088604,10.795269,3.9890006,5.1359024,4.4759612,3.7921073,7.2530656,0,4.94300122,0.52312815
Background 3,6/25/2020,background,#N/A,3,14,4.81429,231.2032,83.144302,287.36151,32.956501,183.78151,169.72914,9.4220362,159.26698,72.863441,47.766987,17.148708,0.66463029,41.63401,130.34322,9.271594,22.02949,39.586288,32.567238,10.149418,7.0843554,10.563601,4.2158833,5.2268758,4.0286956,4.9093809,3.45532295,1.0221987
Background 3,6/25/2020,background,#N/A,3,14,3.0888894,223.72716,92.421661,376.58701,31.62451,176.88132,200.55713,9.7271938,151.86057,78.548241,44.942017,9.4114342,1.2433604,38.85202,130.05492,11.555686,18.700306,37.5130245,26.75453,6.5897722,4.5681267,13.027213,3.9219007,2.3757231,4.0773416,0,1.11065175,0.71140897
Background 3,6/25/2020,background,#N/A,3,14,3.6990435,219.71648,89.836914,339.91342,29.602583,174.60854,188.4456,7.4732513,159.49008,71.319298,42.592789,10.911702,3.3465762,52.732952,147.86604,17.827196,23.197731,44.3814786,38.041485,8.7745771,8.8814745,11.072987,2.9676197,2.5903986,5.5217342,1.1139894,3.3227656,0.3108184
Background 4,6/25/2020,background,#N/A,4,22,4.2713447,219.22638,78.462776,252.85489,21.771444,201.10608,123.69362,11.033422,147.08446,50.099834,54.710041,15.206823,0.66686767,33.512161,95.181664,13.295466,11.816935,32.6859648,17.671404,8.5768871,4.5999551,7.07724,0.93368906,3.2277532,0.86030346,0,3.9783577,0.58430123
Background 4,6/25/2020,background,#N/A,4,22,4.5854173,218.12047,75.720596,278.81738,30.25506,209.04327,160.32008,9.3655891,170.12938,75.358818,57.975636,16.369669,0.59407872,48.666836,79.115959,8.5770874,16.420197,44.7585235,24.363487,14.071751,6.3375812,8.6533833,6.2753263,6.6688323,2.8405397,1.9207333,2.08433304,0.11801495
Background 4,6/25/2020,background,#N/A,4,22,8.0424242,240.00443,79.02224,283.30771,41.208515,207.82811,169.85399,14.062009,175.11317,64.199455,62.709496,14.751272,2.4771886,32.585972,88.90831,11.156846,16.840374,33.3481829,45.102234,12.053116,3.1306982,6.7484627,2.0692818,4.5193162,2.9211884,0.2866331,2.6373786,1.0481921
Background 4,6/25/2020,background,#N/A,4,22,0,217.62898,77.521187,270.3317,37.990505,222.0096,150.72179,9.6992579,183.44571,75.401459,50.618904,20.982605,0.31363618,51.880478,92.137161,13.632727,19.25975,28.9795332,37.858128,7.2702384,8.225316,11.584747,4.225625,3.9212956,5.9332728,0.46507809,2.8950386,0.38815129
Background 4,6/25/2020,background,#N/A,4,22,0.90795439,212.56364,82.994438,277.87662,37.712376,212.29706,159.42682,14.269349,175.29019,83.195053,63.796139,18.08691,1.9755315,45.830257,89.835693,12.105379,13.986566,31.2160687,26.232195,13.480639,5.4513569,6.6352792,3.2191026,1.933082,5.3067851,1.3877944,3.19620135,2.0146093
Background 4,6/25/2020,background,#N/A,4,22,3.389991,209.62285,91.549942,296.07886,52.617443,234.81223,173.41917,14.74701,176.42322,75.50177,52.69482,20.695494,1.2569417,51.874733,140.52223,5.694016,17.365252,43.293551,36.623554,10.737718,3.8863175,7.5905681,6.8854375,2.3937254,5.4255767,0.7976343,6.5262072,1.8874612
Background 4,6/25/2020,background,#N/A,4,22,6.5357494,256.82596,92.965759,314.31375,41.948189,222.45631,180.19514,13.288448,191.40965,77.616272,53.997562,16.885345,0.74764121,52.485138,104.04875,10.248633,20.797585,52.6007354,34.75573,11.4937,12.245712,11.761341,6.7697558,5.8193531,7.5440917,0,2.8513251,0.43747005
Background 4,6/25/2020,background,#N/A,4,22,3.2597892,244.79678,76.031967,305.71896,43.130394,208.91458,162.1808,13.000035,195.15065,82.76474,55.330368,19.430719,1.5243803,48.968716,102.58642,14.893006,16.394371,33.5782819,32.661003,10.60194,5.667593,13.608431,7.5582604,3.4685204,6.3881588,0,3.7455546,1.029968
Background 4,6/25/2020,background,#N/A,4,22,6.5591722,270.97803,94.865509,310.04388,50.369713,236.36638,174.39833,16.139143,181.99875,96.243355,59.172668,19.83304,1.144621,62.472317,106.34031,13.332099,19.370531,45.6640664,41.867809,10.342094,5.481616,10.053316,3.368315,6.0750408,2.4494939,0.80394942,2.8955532,2.2131531
Background 4,6/25/2020,background,#N/A,4,22,2.9645405,212.82391,80.372612,292.26587,43.364895,225.47742,166.73712,17.282021,196.84802,91.225861,45.284542,23.716394,0.98234159,43.256962,91.656174,13.075019,15.906958,42.576777,49.364887,20.333429,5.3620996,10.741656,2.1987743,2.0558772,10.758909,3.3381817,2.33346561,2.2273049
Background 4,6/25/2020,background,#N/A,4,22,2.7509422,246.19197,103.5033,247.10284,38.686062,210.63394,132.27791,13.348754,197.0415,85.452385,62.115177,21.405451,0.86822039,48.802689,98.735985,12.757615,17.126312,35.032548,49.907143,12.422303,3.5697894,10.958598,3.125139,5.1360846,6.5418763,6.5936055,2.64131685,0.59670353
Background 4,6/25/2020,background,#N/A,4,22,2.3798723,227.0117,89.041573,335.76547,40.302143,236.35547,178.14589,15.436604,180.8524,83.954231,54.283207,15.818063,0.14409347,33.797909,98.566757,12.44003,24.35919,50.6738706,39.198441,13.060462,8.3002415,8.5301828,4.143342,6.5464787,4.4634194,0.75002873,2.001919759,3.3400855
Background 4,6/25/2020,background,#N/A,4,22,0.2972368,233.28252,89.794289,316.75418,47.148548,221.37042,173.23552,10.10628,187.31297,89.872887,72.28302,20.649155,1.1634753,48.491932,93.738983,10.209435,13.200748,51.4565083,47.635899,10.590694,8.2465801,12.019167,5.1302681,3.330302,6.0952902,1.5135086,3.2408457,1.0461577
Background 4,6/25/2020,background,#N/A,4,22,4.3729606,245.27385,79.684509,325.0679,41.017284,235.54175,188.94897,11.664826,210.68542,89.762016,56.713955,22.096006,0.80517584,31.453478,95.437859,11.918697,21.283018,37.6355119,43.569035,16.294754,8.6322346,8.3184175,4.6605496,3.6006551,3.4395673,0.57292336,1.18300615,0.94363248
Background 4,6/25/2020,background,#N/A,4,22,5.5577941,241.94376,104.62936,360.18607,46.71196,242.85147,193.97621,13.665404,202.93674,72.776909,66.891739,14.41234,0.70189738,54.548244,116.25802,13.76183,20.750519,38.0145375,44.304382,13.07804,7.8988681,9.3436441,5.0335159,6.0878792,6.1661897,2.1721196,5.9999903,0.59813279
Background 4,6/25/2020,background,#N/A,4,22,5.338274,266.44495,100.63047,355.77579,59.164268,261.76614,211.48761,13.693014,199.26875,111.884,60.50148,16.027636,0.49270833,38.309883,89.548264,12.274095,13.244637,44.8581995,46.237228,22.05765,9.2256527,14.507168,6.4084454,5.4974809,7.9274626,1.3319819,2.84463529,1.1323125
Background 4,6/25/2020,background,#N/A,4,22,2.6494887,239.53864,111.77696,313.63721,41.591736,217.0636,178.75653,12.833908,210.1824,101.68163,53.929211,20.847876,0.87864494,46.641033,100.46082,14.952955,17.084188,39.9230361,44.158001,15.603429,6.8546214,13.190992,2.7035751,4.3500819,7.1414051,1.6693175,0.856434301,0.74508572
Background 4,6/25/2020,background,#N/A,4,22,2.8155921,244.45108,98.566116,303.84558,58.986797,228.97867,190.30612,21.022903,190.38475,96.494965,65.851181,19.566509,1.3343284,46.44072,92.72216,16.070986,25.628288,42.870026,38.184616,16.509699,7.0716686,10.652314,3.2093551,2.9652209,3.011143,0.58945805,3.87353866,1.3623219
Background 4,6/25/2020,background,#N/A,4,22,4.8652158,175.56892,77.034798,250.98637,37.552925,214.58426,136.93694,13.010209,151.1093,80.541695,47.149662,15.519208,1.589998,44.101475,96.838745,16.517054,23.199093,46.0347963,35.132809,18.322273,4.2524691,7.4570451,2.4884713,7.0749125,6.4808774,2.1438849,5.766787,1.4634837
Background 5,6/25/2020,background,#N/A,5,28,5.4818692,303.13077,137.69688,649.06201,149.45715,239.50131,309.27081,108.63299,273.65204,102.02551,51.507275,19.044846,2.4072356,73.097443,263.72797,12.273708,21.653582,69.850699,52.501686,8.2997684,9.4717197,19.287153,5.8721075,5.6244473,9.4474545,7.5466361,3.70424175,0.54016227
Background 5,6/25/2020,background,#N/A,5,28,1.2318894,286.19266,123.32018,486.15607,172.55902,215.23763,242.98274,143.91626,263.37875,98.469063,59.232273,24.149525,1.030679,51.101418,209.57036,8.8669043,23.757648,41.6557365,41.344273,11.560632,9.4194412,17.673466,11.363743,1.0854235,9.8936958,0,3.96661028,1.0236671
Background 5,6/25/2020,background,#N/A,5,28,2.6668167,287.01917,102.10737,496.77554,177.60234,188.48036,190.27809,168.88458,274.72635,94.232391,46.588219,18.637835,1.4602487,61.383183,131.07036,15.018668,17.769573,49.9062158,40.521938,10.472856,12.91783,21.035202,5.3172221,5.911737,2.6490922,0,2.50614629,0.52516043
Background 5,6/25/2020,background,#N/A,5,28,1.7409017,277.90607,108.88137,467.49777,192.59711,192.03551,162.89482,165.16589,259.15027,81.367516,52.507927,24.262018,1.6705177,76.525337,149.81287,12.021991,23.140985,47.161841,39.819183,7.6048837,5.1496291,13.903239,5.3940458,3.3060403,11.182351,0,3.1068248,3.526468
Background 5,6/25/2020,background,#N/A,5,28,2.2848949,285.98584,100.5662,398.81964,140.40939,162.70322,136.01711,133.19154,239.16196,86.66494,51.418526,28.287731,3.2430739,60.843864,110.35262,15.581582,24.616583,39.486257,34.389652,9.8786278,5.5235891,15.598552,1.8009533,1.9845967,8.4242926,2.9069669,1.68642797,0.49388552
Background 5,6/25/2020,background,#N/A,5,28,2.0525675,284.45706,97.851044,456.99533,135.41968,180.65128,190.18523,113.40131,267.44516,85.644402,54.559341,20.000612,3.4739819,59.88015,160.0502,14.661058,22.943346,43.162228,34.999271,10.401623,11.516339,20.154678,8.2845936,5.2498112,5.130857,2.6808109,1.5379415,0.67270088
Background 5,6/25/2020,background,#N/A,5,28,3.7138038,287.99808,131.60623,593.55579,109.82995,217.94397,296.47394,76.858925,274.84268,99.380791,48.376995,21.067364,1.7476267,83.877953,258.375,13.416368,24.172375,45.7097763,40.583729,12.742763,7.1303301,18.888853,3.6917293,2.5597267,9.6761799,2.2933114,3.9922946,0.98096204
Background 5,6/25/2020,background,#N/A,5,28,2.2695813,288.24634,130.4778,614.67493,94.26712,239.01219,324.63327,57.247936,269.66452,105.49496,68.020912,20.810081,2.7761946,57.488533,254.16493,16.868385,13.742483,44.5666177,61.591591,12.818372,10.040122,18.882053,5.0605145,4.5132003,6.9238472,0.37843704,6.2048571,0.21318792
Background 5,6/25/2020,background,#N/A,5,28,3.0349224,280.14359,124.03281,563.18604,98.94883,238.03467,312.93594,63.914196,277.7883,109.36729,55.596626,25.53536,2.3052404,58.880573,242.39502,13.022648,18.577585,55.773786,47.862671,11.046971,6.8130383,12.325696,3.3855853,3.3579526,5.8696065,1.632494,10.3013077,1.2795922
Background 5,6/25/2020,background,#N/A,5,28,2.0723612,292.37592,155.40915,619.25323,91.181755,236.63606,327.93564,72.852661,233.7287,96.472183,54.639866,25.692711,8.3565149,77.655304,278.77319,12.515768,16.262836,48.34823,51.170628,9.4562387,7.5899234,18.25396,5.0216732,2.6193135,12.812472,0.87898904,5.45106522,2.0638492
Background 5,6/25/2020,background,#N/A,5,28,2.3669839,276.97632,136.27486,553.09698,103.1814,221.07463,293.25134,87.318932,296.56281,91.116547,71.083809,16.255198,4.2098646,59.910465,251.81236,13.456976,25.915651,62.893562,51.076313,9.6622238,7.0613303,19.858515,5.7132964,2.008563,10.07753,1.7093931,4.68316204,2.7516863
Background 5,6/25/2020,background,#N/A,5,28,1.0366514,307.27344,139.69823,609.22949,113.24229,212.52687,322.27469,82.491417,286.45386,96.572784,55.488174,20.549927,2.6607163,60.078484,290.8689,10.248643,21.450327,46.7503712,59.493759,7.2892971,9.0370436,15.528812,4.9710369,4.4354086,8.7670794,1.8296607,5.2670671,1.8427101
Background 5,6/25/2020,background,#N/A,5,28,3.3385065,327.53302,135.61552,621.90167,125.30016,248.19307,330.4848,80.881599,253.7101,116.68232,66.305199,26.332539,0.5221988,80.848976,319.71851,17.308392,27.088074,59.0629023,41.058956,11.42768,10.318103,21.39197,6.474515,0.80964446,5.8393631,0.013719952,5.26125975,2.30636
Background 5,6/25/2020,background,#N/A,5,28,4.083179,291.69299,141.70158,604.47711,116.34199,232.13373,296.76071,98.191658,255.68401,93.823257,65.429085,25.167999,5.0429821,76.342575,271.88733,14.475685,17.765532,39.9949468,42.018959,11.009095,11.379875,25.795305,5.4836736,4.617321,11.22533,5.0834646,3.60669436,0.84345114
Background 5,6/25/2020,background,#N/A,5,28,0.40572366,288.92328,143.69432,603.99951,104.14622,230.8606,343.77142,86.803604,284.36804,104.39873,52.656143,19.647644,6.301722,64.000122,273.1756,14.058339,22.608898,49.405576,41.28059,9.1594334,11.547309,21.950487,4.4406481,4.4066644,12.901218,1.0546464,6.2951239,2.3002689
Background 5,6/25/2020,background,#N/A,5,28,1.7048359,294.14359,140.36304,574.40247,108.84167,209.17552,339.07974,103.98869,261.63531,120.07873,49.605537,18.565195,2.5388224,53.948212,267.11984,16.950731,25.904099,56.545101,51.030766,8.6830425,8.9363499,11.050248,2.8684678,3.3296955,10.763124,2.0900996,3.51761528,2.4270771
Background 5,6/25/2020,background,#N/A,5,28,2.6965826,312.93805,131.2422,546.23907,128.15045,240.50279,290.86591,105.43294,279.7738,93.675613,58.390423,11.491909,2.0088241,63.265343,227.24702,17.279665,25.771183,52.164349,39.438931,4.6902962,8.1675682,18.565016,4.2046928,1.9883904,12.292892,3.9426146,3.3765362,0.77753663
Background 5,6/25/2020,background,#N/A,5,28,2.8786175,291.11072,122.58191,546.50061,112.85571,219.23024,263.95117,103.57883,310.84531,108.0067,61.947529,22.668621,1.9614089,69.789398,224.18605,12.308279,25.746658,43.8785063,54.989334,12.436108,8.2756586,12.436234,2.7674201,1.3008411,8.0710878,6.5627718,4.5931978,1.031225
Background 5,6/25/2020,background,#N/A,5,28,0.89236796,282.73334,107.61945,444.9491,89.270004,207.71252,215.63768,87.894539,288.70819,93.722336,57.740147,14.944771,5.4384699,59.676003,180.3942,15.722802,17.60284,55.5463686,47.739613,3.9631999,9.7578802,12.891969,4.3373098,3.4773891,15.550851,0,1.3362956,2.2987916
Background 5,6/25/2020,background,#N/A,5,28,4.9761562,261.66034,108.64557,358.71857,80.171371,196.1562,158.56531,67.774956,278.82153,94.270882,48.909019,17.604391,2.1116579,65.418922,121.01388,15.367008,32.766041,43.4442837,39.076698,9.9660072,16.193407,14.171552,5.7000322,4.8086338,7.6977925,0,5.61826016,1.9350635
Background 5,6/25/2020,background,#N/A,5,28,4.928731,274.02652,104.23249,395.23889,77.5065,189.42848,196.27446,65.93618,247.90042,86.876465,50.104893,19.982492,4.1119103,86.172958,137.98296,10.055244,26.211731,50.2770378,37.606094,9.9359579,7.9323812,14.150827,9.3106918,9.3855324,7.5170441,3.5611,4.9410677,1.7265301
Background 5,6/25/2020,background,#N/A,5,28,7.5312076,276.13287,133.31798,437.70496,88.233543,215.01382,252.43361,36.301189,253.5625,92.782806,52.35537,28.031235,1.0987918,87.672127,174.55708,18.497128,24.21472,47.000566,46.18412,9.4946413,10.361507,15.551568,8.6686354,2.4767573,7.9701009,1.9087431,6.0747099,0.9657287
Background 5,6/25/2020,background,#N/A,5,28,0.6126675,295.3613,142.54843,485.54633,66.25811,216.78203,223.22975,32.646633,251.26781,97.973038,55.368244,19.432159,0.38109636,92.524254,237.25557,16.191319,21.199635,45.637259,44.555855,12.195085,10.03812,9.6538267,5.3001566,2.8516431,10.8973,2.8716969,5.66570397,1.489921
Background 5,6/25/2020,background,#N/A,5,28,2.9468594,244.08907,120.65121,415.87802,60.216793,195.63712,227.63348,31.372391,212.94528,101.20942,49.485641,12.889224,2.8358061,53.889057,294.17352,15.629145,23.183125,47.3369204,34.386646,11.069589,7.8175492,16.624886,5.5833697,5.5748296,11.395477,2.679076,5.7577562,2.643502
Background 5,6/25/2020,background,#N/A,5,28,3.5403726,232.14589,82.032951,313.06741,62.745655,172.19206,174.0761,37.281708,180.1028,96.477371,62.589314,20.113642,2.0942364,77.458237,139.51498,17.193134,18.15929,34.050731,29.221273,7.2187681,10.777332,16.606737,3.4674633,0.69485897,7.6780281,0,3.9343923,2.1212425
Background 5,6/25/2020,background,#N/A,5,28,3.1316748,160.84085,64.895042,104.8465,35.328205,121.11871,71.229828,18.158649,57.654751,59.282021,41.626522,7.9329715,1.9953963,23.971184,75.053505,13.88228,25.084108,31.7860633,28.097433,6.2501183,5.0681314,13.69857,1.0869038,2.8802638,5.6800885,0,2.79510448,2.8502634
Background 5,6/25/2020,background,#N/A,5,28,6.7346568,122.43311,34.680508,40.063953,10.42695,93.501411,46.980991,6.5069823,20.838917,41.99247,33.821564,11.197206,2.5892823,5.1622152,33.490421,10.67522,18.426891,31.7838184,12.882651,6.3966513,7.133863,6.5323715,1.6992087,4.666924,0.9119128,0.97978491,6.7562847,1.6912398
Background 6,6/25/2020,background,#N/A,6,35,1.1969614,217.48772,48.352596,119.21819,29.224199,107.42611,81.685059,9.0563354,65.640015,36.675613,46.85014,11.820004,2.5148973,57.492706,39.515682,10.187859,16.013641,16.0638701,9.4134541,5.5280848,2.7071872,4.5234184,3.4342136,2.1789069,5.9267454,0.35244739,1.75930123,1.5761982
Background 6,6/25/2020,background,#N/A,6,35,0.99846607,210.07506,60.321613,144.56166,12.385084,105.12325,70.155449,10.072569,63.355278,49.102802,37.732994,15.178996,1.2128754,41.961823,50.22834,15.537157,13.714761,17.9209404,17.433933,4.5208454,2.5227857,4.530416,1.0268143,2.5533483,1.7473458,0,1.4507585,0.26722956
Background 6,6/25/2020,background,#N/A,6,35,3.1383491,223.52274,45.333599,149.4646,13.482381,106.81354,77.055405,8.2183371,78.499527,45.940441,44.353172,8.438611,2.6984873,50.842285,48.859119,14.095932,14.4232,14.7694101,8.3285294,3.5010648,3.8083451,5.8971066,1.8292106,1.5951911,1.5276693,0.076925233,3.8614497,1.6271019
Background 6,6/25/2020,background,#N/A,6,35,2.0217719,234.76546,70.878395,187.8553,23.079264,118.67397,99.123161,9.6721773,83.480888,46.499153,44.878788,14.358617,1.7095686,77.431496,69.295387,14.085231,14.378963,21.6462418,23.350903,5.9711733,4.7719059,11.177898,1.1846375,2.7389708,3.9316108,0.8629601,1.0322444,4.9508843
Background 6,6/25/2020,background,#N/A,6,35,3.4828224,246.51326,77.00972,221.22807,24.00773,153.17184,138.83722,10.147769,80.460617,49.406754,49.473263,15.729736,0.55335522,50.297573,91.536049,13.695217,11.595229,26.121963,18.903105,6.8037329,4.6071439,9.1251602,2.8674674,1.9010761,6.0331674,1.3799648,3.07753808,0.91580123
Background 6,6/25/2020,background,#N/A,6,35,1.3502729,236.72179,79.250984,237.23836,24.868721,132.2274,132.11816,14.784779,84.17585,57.690964,36.15115,13.67945,2.4835119,59.215397,95.719086,11.318382,9.1837645,25.7082357,27.486404,5.1586361,2.6772647,10.656596,4.2595716,3.5012703,6.1340504,1.0047905,8.53165,0.97623789
Background 6,6/25/2020,background,#N/A,6,35,3.411237,223.90811,75.446854,164.89468,17.637447,124.76534,114.42628,6.5311856,81.467773,54.970146,43.002434,9.064784,1.8092195,49.01598,48.343594,17.705427,15.210325,25.1877751,22.49658,7.2083969,3.0320942,12.119755,2.7194674,3.12534,3.4632974,0.24234445,0.177139268,0.039087344
Background 6,6/25/2020,background,#N/A,6,35,1.4853476,236.15173,71.23571,199.41493,16.510695,112.78989,98.412567,10.613112,77.725777,65.25383,50.185593,14.268989,0.1024936,48.513412,53.608593,11.689784,11.772722,19.4229782,23.066362,6.9063568,3.6357009,8.2646713,3.9793565,1.4034253,1.4985307,1.1660976,4.436428486,1.7642676
Background 6,6/25/2020,background,#N/A,6,35,0.84235579,230.98117,68.488823,180.21915,21.783981,126.27637,98.210678,11.946973,79.398026,65.033516,49.285534,8.7520609,1.9945965,48.147701,42.204754,11.97509,13.457346,20.1600058,29.535833,6.9719329,0.4734275,9.9210434,4.252162,2.2630792,4.0695071,0,3.45408226,0.12405086
Background 6,6/25/2020,background,#N/A,6,35,3.227735,247.19019,80.193344,162.21323,34.573784,117.61642,99.800865,15.227019,76.587875,60.21928,48.322815,14.581065,0.29274023,49.283676,58.069561,13.891597,14.828517,22.5071236,22.655043,6.0516148,4.1325898,7.5954528,4.0609546,3.344697,3.1965926,0.85913932,1.43130058,2.0910165
Background 6,6/25/2020,background,#N/A,6,35,1.3506753,260.66403,65.451393,197.67836,27.773254,126.7135,99.811729,13.610136,77.346458,54.63155,43.9072,17.878328,0.2871767,44.784275,42.357018,11.525664,11.508272,17.2881892,23.448795,4.0750904,6.6845064,7.6925197,3.2439659,1.1455534,1.8379842,1.9107271,1.58563304,0.22930557
Background 6,6/25/2020,background,#N/A,6,35,4.6013436,240.81688,62.722195,204.25566,20.789692,115.02903,111.88512,12.296662,78.835289,65.426315,45.174782,12.14425,0.80841398,69.533607,55.900723,11.207657,13.295432,17.8665101,24.221878,4.686264,4.1761699,9.2815542,5.561801,1.2712467,5.333878,0,1.37517817,0.19170311
Background 6,6/25/2020,background,#N/A,6,35,3.7397811,272.17007,58.504665,166.04906,30.190853,106.1133,98.457977,11.653013,87.590485,64.244736,48.849689,13.714235,0.58894455,56.392975,60.946758,11.430062,13.609612,19.9775992,16.325911,7.0518045,2.9489686,7.5908256,0.84560102,3.9805655,5.8231874,0,2.891556194,0.69732744
Background 6,6/25/2020,background,#N/A,6,35,1.5260749,275.3584,77.377136,200.55428,23.117838,121.59622,91.339233,10.168077,83.20256,54.896198,39.423885,11.779984,1.1922382,75.547173,58.108326,19.717091,14.26981,18.6253235,20.879585,7.118372,2.878906,9.7696562,2.0622008,0.49619043,7.4862847,0.55081934,2.03086068,0.44018865
Background 6,6/25/2020,background,#N/A,6,35,1.6560329,235.10568,72.390503,195.28038,25.574564,127.33142,125.54733,8.7480869,95.497894,63.056168,58.10091,22.563047,3.2374134,61.703072,64.770706,14.118319,9.4206095,12.4904657,22.158817,4.8331938,7.0541143,8.5957499,3.0281065,3.2897854,6.1683874,0,3.4910915,0.14165206
Background 6,6/25/2020,background,#N/A,6,35,2.7923706,240.79462,83.773842,194.11974,28.505825,132.46664,90.918839,9.5742273,105.03207,68.139709,51.308521,21.269178,2.2030962,67.136887,55.577866,16.044306,16.296587,19.8068245,26.082005,9.0835047,4.4084072,10.001484,5.3767257,6.502717,5.7479076,0.16634475,2.30109641,0.55841696
Background 7,6/25/2020,background,#N/A,7,42,0.34504738,277.39297,115.27487,476.9343,24.812351,224.60649,272.9527,8.1664495,105.00244,70.662376,43.887058,20.787794,0.42457673,49.244114,238.95468,11.168312,14.116588,54.9258421,19.585951,4.799612,6.6940641,4.5946169,1.2361501,1.6541057,5.3836246,1.6049118,2.1758822,2.6845741
Background 7,6/25/2020,background,#N/A,7,42,3.5687191,288.45847,127.18244,490.82251,47.139545,219.35663,278.9054,18.531582,107.18546,76.084541,43.647697,20.80695,0.26653945,52.399845,241.05496,8.1371374,12.616163,52.4883321,35.26627,5.4759035,7.789434,11.210075,2.8180406,1.6156673,8.4073868,0.99548584,2.19727768,0.48513591
